0,125,-39,-47,-45
0,125,-41,-45,-45
0,125,-39,-45,-45
0,125,-43,-47,-45
0,125,-41,-47,-47
0,125,-41,-45,-43
0,125,-43,-49,-43
0,125,-43,-47,-43
0,125,-39,-47,-45
0,125,-41,-45,-43
0,125,-41,-47,-47
0,125,-37,-47,-43
0,125,-39,-45,-43
0,125,-41,-45,-43
0,125,-43,-43,-43
0,125,-43,-43,-43
0,125,-41,-45,-45
0,125,-43,-43,-43
0,125,-45,-43,-43
0,125,-41,-43,-43
0,125,-43,-39,-43
0,125,-35,-39,-43
0,125,-33,-45,-43
0,125,-41,-43,-45
0,125,-43,-45,-45
0,125,-45,-45,-45
0,125,-39,-45,-45
0,125,-39,-43,-45
0,125,-41,-43,-45
0,125,-41,-43,-45
0,125,-41,-45,-47
0,125,-43,-43,-45
0,125,-45,-47,-47
0,125,-43,-47,-45
0,125,-41,-47,-45
0,125,-35,-49,-47
0,125,-45,-47,-45
0,125,-45,-47,-47
0,125,-43,-49,-47
0,125,-43,-49,-45
0,125,-43,-47,-45
0,125,-43,-47,-45
0,125,-43,-45,-45
0,125,-41,-47,-45
0,125,-45,-45,-45
0,125,-45,-47,-45
0,125,-43,-47,-45
0,125,-47,-45,-45
0,125,-43,-45,-45
0,125,-43,-47,-45
0,125,-45,-47,-43
0,125,-45,-47,-45
0,125,-45,-47,-47
0,125,-43,-49,-47
0,125,-43,-49,-45
0,125,-43,-49,-47
0,125,-43,-47,-45
0,125,-45,-49,-45
0,125,-43,-47,-45
0,125,-43,-49,-45
0,125,-41,-49,-47
0,125,-39,-49,-47
0,125,-41,-49,-47
0,125,-41,-49,-45
0,125,-41,-49,-47
0,125,-41,-49,-45
0,125,-43,-49,-45
0,125,-41,-49,-47
0,125,-39,-49,-47
0,125,-41,-49,-45
0,125,-43,-47,-45
0,125,-43,-47,-45
0,125,-45,-47,-45
0,125,-45,-49,-45
0,125,-45,-47,-45
0,125,-45,-47,-47
0,125,-43,-45,-45
0,125,-43,-47,-45
0,125,-43,-47,-47
0,125,-43,-45,-45
0,125,-43,-47,-45
0,125,-43,-45,-45
0,125,-43,-47,-47
0,125,-41,-47,-47
0,125,-41,-47,-47
0,125,-41,-47,-47
0,125,-43,-47,-45
0,125,-43,-47,-47
0,125,-33,-41,-45
0,125,-43,-49,-47
0,125,-43,-47,-47
0,125,-43,-49,-47
0,125,-43,-49,-49
0,125,-45,-49,-49
0,125,-45,-49,-47
0,125,-45,-49,-47
0,125,-43,-47,-47
0,125,-43,-47,-47
0,125,-43,-49,-47
0,125,-43,-49,-47
