187.1,125,-39,-45,-45
187.1,125,-41,-45,-45
187.1,125,-41,-45,-45
187.1,125,-41,-45,-45
187.1,125,-39,-45,-45
187.1,125,-37,-47,-45
187.1,125,-39,-47,-45
187.1,125,-41,-47,-43
187.1,125,-41,-45,-45
187.1,125,-39,-47,-43
187.1,125,-43,-47,-43
187.1,125,-43,-45,-45
187.1,125,-41,-45,-43
187.1,125,-41,-45,-47
187.1,125,-43,-47,-45
187.1,125,-43,-47,-45
187.1,125,-39,-49,-45
187.1,125,-39,-47,-47
187.1,125,-39,-47,-47
187.1,125,-39,-47,-49
187.1,125,-31,-49,-47
187.1,125,-41,-49,-47
187.1,125,-39,-47,-49
187.1,125,-41,-47,-49
187.1,125,-29,-43,-45
187.1,125,-39,-45,-47
187.1,125,-43,-47,-45
187.1,125,-41,-45,-45
187.1,125,-39,-45,-45
187.1,125,-37,-45,-47
187.1,125,-41,-45,-47
187.1,125,-39,-43,-45
187.1,125,-37,-45,-45
187.1,125,-37,-45,-45
187.1,125,-39,-45,-45
187.1,125,-39,-45,-43
187.1,125,-39,-45,-45
187.1,125,-39,-47,-45
187.1,125,-39,-47,-43
187.1,125,-37,-47,-43
187.1,125,-39,-47,-43
187.1,125,-35,-47,-43
187.1,125,-39,-47,-45
187.1,125,-37,-47,-43
187.1,125,-37,-47,-43
187.1,125,-37,-47,-43
187.1,125,-37,-49,-43
187.1,125,-39,-51,-47
187.1,125,-37,-49,-45
187.1,125,-39,-47,-45
187.1,125,-41,-47,-45
187.1,125,-39,-47,-45
187.1,125,-39,-47,-45
187.1,125,-37,-47,-45
187.1,125,-37,-47,-47
187.1,125,-37,-49,-47
187.1,125,-37,-47,-47
187.1,125,-37,-47,-45
187.1,125,-37,-47,-45
187.1,125,-39,-47,-45
187.1,125,-39,-47,-45
187.1,125,-37,-47,-45
187.1,125,-39,-45,-43
187.1,125,-39,-47,-43
187.1,125,-39,-47,-43
187.1,125,-41,-47,-45
187.1,125,-39,-49,-43
187.1,125,-39,-47,-43
187.1,125,-37,-47,-43
187.1,125,-39,-47,-45
187.1,125,-41,-47,-43
187.1,125,-39,-45,-45
187.1,125,-41,-45,-45
187.1,125,-41,-45,-43
187.1,125,-41,-45,-45
187.1,125,-41,-47,-45
187.1,125,-41,-47,-45
187.1,125,-41,-45,-45
187.1,125,-39,-47,-47
187.1,125,-41,-45,-47
187.1,125,-41,-45,-45
187.1,125,-39,-45,-45
187.1,125,-41,-41,-45
187.1,125,-31,-45,-43
187.1,125,-39,-45,-45
187.1,125,-41,-47,-45
187.1,125,-39,-45,-45
187.1,125,-39,-47,-43
187.1,125,-39,-45,-43
187.1,125,-41,-45,-43
187.1,125,-39,-45,-45
187.1,125,-41,-45,-45
187.1,125,-39,-45,-47
187.1,125,-41,-45,-47
187.1,125,-41,-45,-47
187.1,125,-39,-45,-47
187.1,125,-41,-45,-47
187.1,125,-39,-43,-49
187.1,125,-41,-47,-49
187.1,125,-39,-47,-49
