,0,1,2,3,4
674,90.0,731,-53,-49,-17
675,90.0,731,-53,-49,-17
676,90.0,731,-51,-47,-15
677,90.0,731,-51,-49,-17
678,90.0,731,-53,-47,-17
679,90.0,731,-53,-49,-17
680,90.0,731,-51,-49,-17
681,90.0,731,-51,-49,-15
682,90.0,731,-53,-49,-17
683,90.0,731,-51,-49,-17
684,90.0,731,-51,-47,-15
685,90.0,731,-51,-47,-17
686,90.0,731,-51,-47,-17
687,90.0,731,-51,-47,-17
688,90.0,731,-51,-49,-17
689,90.0,731,-51,-49,-17
690,90.0,731,-51,-49,-17
691,90.0,731,-51,-49,-17
692,90.0,731,-51,-49,-17
693,90.0,731,-51,-51,-17
694,90.0,731,-53,-47,-17
695,90.0,731,-53,-49,-17
696,90.0,731,-51,-49,-17
697,90.0,731,-51,-49,-17
698,90.0,731,-53,-51,-17
699,90.0,731,-53,-49,-17
700,200.5,250,-45,-45,-49
701,200.5,250,-47,-43,-49
702,200.5,250,-45,-43,-49
703,200.5,250,-45,-43,-49
704,200.5,250,-47,-45,-49
705,200.5,250,-45,-45,-47
706,200.5,250,-47,-45,-49
707,200.5,250,-47,-45,-47
708,200.5,250,-47,-43,-47
709,200.5,250,-45,-43,-49
710,200.5,250,-47,-43,-49
711,200.5,250,-47,-35,-47
712,200.5,250,-47,-43,-51
713,200.5,250,-37,-35,-51
714,200.5,250,-45,-43,-47
715,200.5,250,-47,-43,-47
716,200.5,250,-45,-43,-47
717,200.5,250,-45,-45,-49
718,200.5,250,-45,-43,-49
719,200.5,250,-45,-43,-49
720,200.5,250,-45,-43,-49
721,200.5,250,-39,-37,-47
722,200.5,250,-45,-45,-47
723,200.5,250,-43,-43,-49
724,200.5,250,-43,-43,-49
725,200.5,250,-45,-45,-49
726,200.5,250,-45,-43,-47
727,200.5,250,-45,-45,-47
728,200.5,250,-47,-45,-49
729,200.5,250,-45,-45,-47
730,200.5,250,-45,-45,-47
731,200.5,250,-47,-43,-47
732,200.5,250,-45,-43,-47
733,200.5,250,-47,-43,-47
734,200.5,250,-45,-43,-45
735,200.5,250,-45,-43,-45
736,200.5,250,-45,-43,-47
737,200.5,250,-47,-43,-45
738,200.5,250,-47,-43,-45
739,200.5,250,-49,-43,-47
740,200.5,250,-47,-43,-47
741,200.5,250,-47,-43,-47
742,200.5,250,-47,-43,-47
743,200.5,250,-47,-45,-45
744,200.5,250,-47,-35,-47
745,200.5,250,-47,-43,-47
746,200.5,250,-45,-43,-47
747,200.5,250,-45,-43,-47
748,200.5,250,-45,-43,-47
749,200.5,250,-45,-43,-47
750,200.5,250,-45,-43,-47
751,200.5,250,-45,-43,-47
752,200.5,250,-47,-43,-47
753,200.5,250,-45,-43,-47
754,200.5,250,-45,-43,-49
755,200.5,250,-43,-43,-47
756,200.5,250,-45,-37,-51
757,200.5,250,-47,-43,-49
758,200.5,250,-45,-43,-47
759,200.5,250,-45,-43,-49
760,200.5,250,-45,-45,-49
761,200.5,250,-45,-45,-49
762,200.5,250,-45,-45,-49
763,200.5,250,-45,-43,-49
764,200.5,250,-37,-43,-49
765,200.5,250,-47,-43,-49
766,200.5,250,-45,-43,-49
767,200.5,250,-43,-43,-49
768,200.5,250,-45,-43,-49
769,200.5,250,-45,-43,-49
770,200.5,250,-39,-35,-49
771,200.5,250,-45,-43,-47
772,200.5,250,-45,-45,-49
773,200.5,250,-45,-45,-49
774,200.5,250,-45,-47,-49
775,200.5,250,-43,-45,-49
776,200.5,250,-45,-45,-51
777,200.5,250,-45,-45,-51
778,200.5,250,-45,-43,-49
779,200.5,250,-45,-43,-49
780,200.5,250,-43,-43,-49
781,200.5,250,-35,-43,-47
782,200.5,250,-37,-35,-49
783,200.5,250,-45,-43,-51
784,200.5,250,-43,-43,-49
785,200.5,250,-43,-43,-49
786,200.5,250,-45,-43,-49
787,200.5,250,-43,-43,-49
788,200.5,250,-45,-43,-51
789,200.5,250,-45,-45,-49
790,200.5,250,-45,-45,-49
791,200.5,250,-45,-45,-49
792,200.5,250,-45,-45,-49
793,200.5,250,-45,-45,-49
794,200.5,250,-45,-45,-47
795,200.5,250,-45,-45,-47
796,200.5,250,-45,-45,-49
797,200.5,250,-45,-47,-47
798,200.5,250,-47,-45,-47
799,200.5,250,-43,-45,-47
800,0.0,125,-39,-47,-45
801,0.0,125,-41,-45,-45
802,0.0,125,-39,-45,-45
803,0.0,125,-43,-47,-45
804,0.0,125,-41,-47,-47
805,0.0,125,-41,-45,-43
806,0.0,125,-43,-49,-43
807,0.0,125,-43,-47,-43
808,0.0,125,-39,-47,-45
809,0.0,125,-41,-45,-43
810,0.0,125,-41,-47,-47
811,0.0,125,-37,-47,-43
812,0.0,125,-39,-45,-43
813,0.0,125,-41,-45,-43
814,0.0,125,-43,-43,-43
815,0.0,125,-43,-43,-43
816,0.0,125,-41,-45,-45
817,0.0,125,-43,-43,-43
818,0.0,125,-45,-43,-43
819,0.0,125,-41,-43,-43
