,0,1,2,3,4
66,0.0,500,-41,-43,-53
67,0.0,500,-41,-41,-53
68,0.0,500,-41,-41,-53
69,0.0,500,-41,-41,-53
70,0.0,500,-41,-43,-53
71,0.0,500,-41,-45,-53
72,0.0,500,-41,-45,-55
73,0.0,500,-41,-45,-53
74,0.0,500,-41,-43,-53
75,0.0,500,-41,-43,-53
76,0.0,500,-41,-41,-51
77,0.0,500,-41,-41,-51
78,0.0,500,-41,-41,-51
79,0.0,500,-39,-43,-51
80,0.0,500,-41,-41,-51
81,0.0,500,-41,-41,-51
82,0.0,500,-41,-41,-51
83,0.0,500,-41,-41,-51
84,0.0,500,-41,-41,-53
85,0.0,500,-41,-41,-51
86,0.0,500,-43,-41,-49
87,0.0,500,-41,-41,-49
88,0.0,500,-41,-43,-51
89,0.0,500,-41,-41,-49
90,0.0,500,-41,-43,-49
91,0.0,500,-43,-41,-49
92,0.0,500,-41,-43,-49
93,0.0,500,-41,-43,-49
94,0.0,500,-41,-41,-49
95,0.0,500,-43,-43,-49
96,0.0,500,-41,-43,-51
97,0.0,500,-41,-43,-51
98,0.0,500,-41,-45,-49
99,0.0,500,-41,-45,-51
100,90.0,500,-47,-43,-43
101,90.0,500,-45,-45,-43
102,90.0,500,-47,-45,-43
103,90.0,500,-49,-43,-43
104,90.0,500,-47,-43,-43
105,90.0,500,-47,-43,-45
106,90.0,500,-47,-45,-45
107,90.0,500,-39,-45,-43
108,90.0,500,-47,-45,-43
109,90.0,500,-47,-43,-41
110,90.0,500,-49,-47,-41
111,90.0,500,-47,-43,-41
112,90.0,500,-47,-47,-43
113,90.0,500,-47,-45,-41
114,90.0,500,-47,-45,-43
115,90.0,500,-47,-45,-43
116,90.0,500,-47,-43,-43
117,90.0,500,-47,-45,-43
118,90.0,500,-47,-47,-41
119,90.0,500,-47,-45,-41
120,90.0,500,-47,-45,-41
121,90.0,500,-47,-43,-41
122,90.0,500,-47,-43,-43
123,90.0,500,-49,-43,-41
124,90.0,500,-49,-43,-41
125,90.0,500,-49,-43,-43
126,90.0,500,-49,-43,-39
127,90.0,500,-37,-39,-39
128,90.0,500,-49,-41,-41
129,90.0,500,-47,-43,-41
130,90.0,500,-47,-41,-41
131,90.0,500,-49,-43,-41
132,90.0,500,-49,-43,-41
133,90.0,500,-49,-43,-43
134,90.0,500,-49,-43,-41
135,90.0,500,-49,-45,-43
136,90.0,500,-49,-43,-43
137,90.0,500,-47,-45,-43
138,90.0,500,-49,-45,-41
139,90.0,500,-49,-45,-41
140,90.0,500,-49,-45,-43
141,90.0,500,-39,-39,-41
142,90.0,500,-49,-41,-39
143,90.0,500,-49,-45,-41
144,90.0,500,-49,-45,-41
145,90.0,500,-49,-47,-43
146,90.0,500,-49,-47,-43
147,90.0,500,-49,-47,-43
148,90.0,500,-49,-47,-43
149,90.0,500,-49,-47,-43
150,90.0,500,-49,-45,-41
151,90.0,500,-49,-45,-41
152,90.0,500,-47,-47,-43
153,90.0,500,-49,-45,-43
154,90.0,500,-49,-47,-43
155,90.0,500,-47,-45,-43
156,90.0,500,-47,-47,-43
157,90.0,500,-49,-47,-39
158,90.0,500,-37,-41,-43
159,90.0,500,-49,-47,-43
160,90.0,500,-49,-45,-43
161,90.0,500,-49,-47,-45
162,90.0,500,-47,-45,-43
163,90.0,500,-49,-47,-45
164,90.0,500,-49,-47,-43
165,90.0,500,-47,-45,-43
166,90.0,500,-49,-47,-41
167,90.0,500,-47,-47,-41
168,90.0,500,-37,-47,-39
169,90.0,500,-47,-45,-41
170,90.0,500,-49,-45,-43
171,90.0,500,-49,-45,-43
172,90.0,500,-49,-45,-41
173,90.0,500,-47,-45,-43
174,90.0,500,-47,-45,-43
175,90.0,500,-49,-47,-45
176,90.0,500,-49,-47,-43
177,90.0,500,-47,-49,-45
178,90.0,500,-47,-49,-43
179,90.0,500,-49,-45,-43
180,90.0,500,-47,-47,-43
181,90.0,500,-49,-47,-41
182,90.0,500,-49,-49,-43
183,90.0,500,-49,-45,-41
184,90.0,500,-49,-43,-41
185,90.0,500,-47,-45,-45
186,90.0,500,-49,-49,-43
187,90.0,500,-47,-45,-43
188,90.0,500,-49,-45,-43
189,90.0,500,-51,-45,-45
190,90.0,500,-49,-45,-43
191,90.0,500,-49,-45,-43
192,90.0,500,-49,-47,-43
193,90.0,500,-49,-45,-41
194,90.0,500,-49,-47,-43
195,90.0,500,-49,-45,-43
196,90.0,500,-49,-45,-41
197,90.0,500,-49,-45,-43
198,90.0,500,-49,-47,-41
199,90.0,500,-49,-49,-45
200,0.0,375,-41,-39,-55
201,0.0,375,-45,-39,-55
202,0.0,375,-45,-41,-55
203,0.0,375,-43,-39,-55
204,0.0,375,-45,-37,-55
205,0.0,375,-45,-39,-53
206,0.0,375,-45,-37,-53
207,0.0,375,-43,-37,-51
208,0.0,375,-45,-39,-53
209,0.0,375,-45,-39,-53
210,0.0,375,-43,-41,-51
211,0.0,375,-43,-37,-53
212,0.0,375,-45,-39,-55
213,0.0,375,-43,-41,-55
214,0.0,375,-43,-43,-55
215,0.0,375,-45,-41,-55
216,0.0,375,-43,-39,-49
217,0.0,375,-43,-39,-53
218,0.0,375,-45,-39,-55
219,0.0,375,-45,-41,-55
220,0.0,375,-43,-37,-53
221,0.0,375,-45,-41,-55
222,0.0,375,-45,-39,-55
223,0.0,375,-45,-41,-53
224,0.0,375,-43,-41,-53
225,0.0,375,-45,-39,-55
226,0.0,375,-43,-39,-53
227,0.0,375,-45,-41,-53
228,0.0,375,-43,-39,-55
229,0.0,375,-43,-41,-55
230,0.0,375,-43,-39,-57
231,0.0,375,-45,-39,-55
232,0.0,375,-45,-37,-57
233,0.0,375,-45,-37,-55
234,0.0,375,-45,-39,-55
235,0.0,375,-43,-39,-57
236,0.0,375,-43,-37,-55
237,0.0,375,-43,-37,-55
238,0.0,375,-43,-37,-55
239,0.0,375,-43,-39,-55
240,0.0,375,-45,-39,-55
241,0.0,375,-45,-37,-55
242,0.0,375,-43,-37,-55
243,0.0,375,-45,-39,-55
244,0.0,375,-45,-39,-55
245,0.0,375,-45,-41,-43
246,0.0,375,-47,-41,-55
247,0.0,375,-47,-41,-53
248,0.0,375,-45,-39,-57
249,0.0,375,-45,-37,-55
250,0.0,375,-45,-37,-57
251,0.0,375,-41,-37,-57
252,0.0,375,-43,-39,-57
253,0.0,375,-45,-39,-57
254,0.0,375,-43,-37,-55
255,0.0,375,-43,-39,-55
256,0.0,375,-43,-39,-55
257,0.0,375,-43,-43,-55
258,0.0,375,-45,-39,-53
259,0.0,375,-43,-41,-55
260,0.0,375,-43,-39,-53
261,0.0,375,-43,-41,-55
262,0.0,375,-43,-41,-57
263,0.0,375,-43,-37,-57
264,0.0,375,-45,-39,-55
265,0.0,375,-45,-37,-55
266,0.0,375,-45,-39,-55
267,0.0,375,-45,-39,-57
268,0.0,375,-45,-37,-53
269,0.0,375,-45,-37,-55
270,0.0,375,-45,-37,-55
271,0.0,375,-45,-39,-53
272,0.0,375,-45,-37,-55
273,0.0,375,-43,-39,-55
274,0.0,375,-45,-39,-53
275,0.0,375,-45,-39,-53
276,0.0,375,-39,-37,-43
277,0.0,375,-47,-37,-55
278,0.0,375,-47,-39,-53
279,0.0,375,-47,-39,-53
280,0.0,375,-47,-37,-53
281,0.0,375,-49,-37,-53
282,0.0,375,-47,-39,-53
283,0.0,375,-47,-39,-53
284,0.0,375,-47,-41,-53
285,0.0,375,-47,-39,-55
286,0.0,375,-47,-41,-55
287,0.0,375,-45,-39,-53
288,0.0,375,-45,-41,-53
289,0.0,375,-45,-39,-53
290,0.0,375,-45,-39,-53
291,0.0,375,-43,-37,-53
292,0.0,375,-43,-35,-51
293,0.0,375,-41,-39,-53
294,0.0,375,-39,-37,-53
295,0.0,375,-41,-39,-53
296,0.0,375,-41,-37,-53
297,0.0,375,-45,-37,-53
298,0.0,375,-45,-39,-53
299,0.0,375,-43,-39,-53
300,0.0,250,-43,-45,-51
301,0.0,250,-41,-43,-51
302,0.0,250,-43,-45,-51
303,0.0,250,-47,-47,-51
304,0.0,250,-47,-47,-51
305,0.0,250,-45,-47,-51
306,0.0,250,-43,-47,-49
307,0.0,250,-43,-45,-49
308,0.0,250,-45,-47,-49
309,0.0,250,-45,-47,-49
310,0.0,250,-47,-45,-51
311,0.0,250,-43,-45,-51
312,0.0,250,-43,-45,-51
313,0.0,250,-43,-45,-51
314,0.0,250,-43,-41,-51
315,0.0,250,-43,-45,-51
316,0.0,250,-45,-45,-53
317,0.0,250,-39,-47,-43
318,0.0,250,-47,-45,-49
319,0.0,250,-47,-45,-47
320,0.0,250,-47,-45,-53
321,0.0,250,-47,-45,-49
322,0.0,250,-47,-45,-49
323,0.0,250,-47,-45,-49
324,0.0,250,-47,-45,-49
325,0.0,250,-45,-45,-51
326,0.0,250,-45,-47,-49
327,0.0,250,-47,-45,-49
328,0.0,250,-45,-45,-49
329,0.0,250,-45,-45,-51
330,0.0,250,-45,-47,-51
331,0.0,250,-45,-47,-51
332,0.0,250,-45,-47,-49
333,0.0,250,-45,-47,-49
334,0.0,250,-45,-47,-47
335,0.0,250,-47,-47,-49
336,0.0,250,-47,-47,-49
337,0.0,250,-47,-45,-49
338,0.0,250,-47,-45,-51
339,0.0,250,-47,-45,-49
340,0.0,250,-47,-47,-49
341,0.0,250,-45,-45,-49
342,0.0,250,-45,-45,-47
343,0.0,250,-43,-45,-47
344,0.0,250,-43,-47,-47
345,0.0,250,-43,-45,-47
346,0.0,250,-43,-45,-49
347,0.0,250,-43,-45,-47
348,0.0,250,-43,-45,-47
349,0.0,250,-43,-45,-47
350,0.0,250,-43,-45,-49
351,0.0,250,-43,-45,-49
352,0.0,250,-43,-45,-47
353,0.0,250,-45,-45,-49
354,0.0,250,-37,-47,-49
355,0.0,250,-47,-45,-49
356,0.0,250,-45,-45,-49
357,0.0,250,-45,-45,-49
358,0.0,250,-45,-45,-49
359,0.0,250,-45,-45,-49
360,0.0,250,-43,-45,-49
361,0.0,250,-39,-49,-49
362,0.0,250,-43,-45,-49
363,0.0,250,-45,-47,-49
364,0.0,250,-43,-47,-49
365,0.0,250,-43,-45,-49
366,0.0,250,-43,-47,-49
367,0.0,250,-43,-47,-49
368,0.0,250,-41,-47,-49
369,0.0,250,-43,-47,-45
370,0.0,250,-37,-45,-49
371,0.0,250,-43,-47,-49
372,0.0,250,-41,-47,-49
373,0.0,250,-41,-47,-49
374,0.0,250,-41,-47,-49
375,0.0,250,-41,-45,-49
376,0.0,250,-41,-47,-49
377,0.0,250,-43,-47,-49
378,0.0,250,-43,-45,-49
379,0.0,250,-43,-45,-49
380,0.0,250,-43,-45,-49
381,0.0,250,-43,-45,-49
382,0.0,250,-43,-45,-49
383,0.0,250,-43,-45,-49
384,0.0,250,-45,-45,-47
385,0.0,250,-45,-45,-49
386,0.0,250,-45,-45,-49
387,0.0,250,-45,-45,-49
388,0.0,250,-43,-45,-49
389,0.0,250,-43,-45,-49
390,0.0,250,-43,-45,-49
391,0.0,250,-39,-43,-47
392,0.0,250,-41,-43,-47
393,0.0,250,-41,-43,-47
394,0.0,250,-41,-41,-49
395,0.0,250,-41,-43,-47
396,0.0,250,-41,-43,-47
397,0.0,250,-41,-43,-47
398,0.0,250,-41,-43,-47
399,0.0,250,-39,-45,-47
400,200.5,625,-47,-45,-43
401,200.5,625,-47,-47,-43
402,200.5,625,-47,-47,-43
403,200.5,625,-47,-47,-45
404,200.5,625,-47,-47,-45
405,200.5,625,-47,-47,-43
406,200.5,625,-49,-47,-45
407,200.5,625,-47,-47,-45
408,200.5,625,-47,-45,-45
409,200.5,625,-49,-47,-45
410,200.5,625,-47,-45,-45
411,200.5,625,-49,-45,-45
412,200.5,625,-47,-45,-45
413,200.5,625,-47,-45,-43
414,200.5,625,-47,-45,-43
415,200.5,625,-47,-43,-43
416,200.5,625,-47,-43,-43
417,200.5,625,-47,-45,-43
418,200.5,625,-49,-45,-45
419,200.5,625,-43,-45,-45
420,200.5,625,-47,-43,-43
421,200.5,625,-47,-43,-45
422,200.5,625,-47,-45,-43
423,200.5,625,-47,-45,-45
424,200.5,625,-47,-45,-45
425,200.5,625,-47,-45,-45
426,200.5,625,-47,-45,-45
427,200.5,625,-49,-45,-45
428,200.5,625,-47,-45,-45
429,200.5,625,-47,-45,-43
430,200.5,625,-47,-45,-45
431,200.5,625,-49,-45,-45
432,200.5,625,-49,-47,-45
433,200.5,625,-47,-47,-45
434,200.5,625,-45,-47,-45
435,200.5,625,-47,-47,-45
436,200.5,625,-49,-45,-45
437,200.5,625,-47,-47,-45
438,200.5,625,-47,-45,-45
439,200.5,625,-47,-45,-45
440,200.5,625,-47,-47,-43
441,200.5,625,-47,-47,-45
442,200.5,625,-47,-47,-45
443,200.5,625,-47,-45,-43
444,200.5,625,-37,-47,-47
445,200.5,625,-47,-47,-47
446,200.5,625,-49,-47,-45
447,200.5,625,-47,-45,-45
448,200.5,625,-47,-45,-45
449,200.5,625,-49,-45,-45
450,200.5,625,-47,-47,-45
451,200.5,625,-49,-41,-45
452,200.5,625,-47,-45,-43
453,200.5,625,-47,-45,-45
454,200.5,625,-47,-45,-43
455,200.5,625,-49,-45,-45
456,200.5,625,-47,-47,-45
457,200.5,625,-47,-47,-45
458,200.5,625,-49,-47,-45
459,200.5,625,-47,-45,-45
460,200.5,625,-51,-47,-45
461,200.5,625,-47,-47,-45
462,200.5,625,-49,-47,-45
463,200.5,625,-47,-47,-45
464,200.5,625,-49,-47,-45
465,200.5,625,-49,-47,-45
466,200.5,625,-49,-45,-45
467,200.5,625,-49,-47,-45
468,200.5,625,-47,-45,-45
469,200.5,625,-47,-45,-45
470,200.5,625,-47,-45,-45
471,200.5,625,-47,-47,-45
472,200.5,625,-49,-45,-45
473,200.5,625,-47,-45,-43
474,200.5,625,-45,-45,-43
475,200.5,625,-45,-45,-45
476,200.5,625,-45,-45,-43
477,200.5,625,-47,-45,-45
478,200.5,625,-47,-45,-43
479,200.5,625,-47,-45,-45
480,200.5,625,-47,-45,-43
481,200.5,625,-45,-45,-45
482,200.5,625,-47,-45,-43
483,200.5,625,-47,-45,-43
484,200.5,625,-45,-45,-43
485,200.5,625,-45,-47,-43
486,200.5,625,-45,-45,-43
487,200.5,625,-45,-45,-43
488,200.5,625,-45,-45,-43
489,200.5,625,-45,-45,-43
490,200.5,625,-47,-47,-43
491,200.5,625,-47,-47,-45
492,200.5,625,-45,-47,-43
493,200.5,625,-47,-47,-43
494,200.5,625,-47,-47,-43
495,200.5,625,-47,-47,-43
496,200.5,625,-45,-45,-45
497,200.5,625,-47,-43,-45
498,200.5,625,-45,-45,-45
499,200.5,625,-45,-47,-45
500,187.1,125,-33,-45,-45
501,187.1,125,-33,-45,-45
502,187.1,125,-35,-45,-45
503,187.1,125,-33,-45,-47
504,187.1,125,-33,-45,-47
505,187.1,125,-31,-47,-47
506,187.1,125,-33,-47,-47
507,187.1,125,-31,-47,-47
508,187.1,125,-31,-47,-47
509,187.1,125,-31,-47,-47
510,187.1,125,-33,-47,-47
511,187.1,125,-33,-47,-47
512,187.1,125,-33,-47,-47
513,187.1,125,-37,-45,-49
514,187.1,125,-35,-47,-47
515,187.1,125,-33,-47,-47
516,187.1,125,-33,-47,-47
517,187.1,125,-35,-39,-45
518,187.1,125,-33,-47,-47
519,187.1,125,-33,-47,-47
520,187.1,125,-33,-47,-47
521,187.1,125,-33,-47,-47
522,187.1,125,-33,-47,-47
523,187.1,125,-33,-47,-47
524,187.1,125,-31,-47,-47
525,187.1,125,-31,-47,-49
526,187.1,125,-31,-47,-47
527,187.1,125,-33,-47,-49
528,187.1,125,-33,-47,-49
529,187.1,125,-33,-47,-47
530,187.1,125,-33,-45,-49
531,187.1,125,-33,-47,-47
532,187.1,125,-33,-47,-49
533,187.1,125,-33,-47,-45
534,187.1,125,-33,-45,-47
535,187.1,125,-35,-47,-51
536,187.1,125,-33,-47,-47
537,187.1,125,-37,-49,-47
538,187.1,125,-35,-49,-49
539,187.1,125,-33,-47,-47
540,187.1,125,-31,-45,-47
541,187.1,125,-33,-47,-45
542,187.1,125,-33,-45,-45
543,187.1,125,-31,-47,-45
544,187.1,125,-33,-47,-45
545,187.1,125,-33,-47,-47
546,187.1,125,-33,-47,-45
547,187.1,125,-35,-45,-45
548,187.1,125,-33,-47,-47
549,187.1,125,-31,-45,-45
550,187.1,125,-31,-45,-45
551,187.1,125,-33,-47,-47
552,187.1,125,-33,-47,-49
553,187.1,125,-35,-47,-47
554,187.1,125,-33,-47,-47
555,187.1,125,-33,-47,-49
556,187.1,125,-35,-47,-47
557,187.1,125,-35,-49,-47
558,187.1,125,-35,-47,-47
559,187.1,125,-33,-47,-49
560,187.1,125,-33,-47,-47
561,187.1,125,-31,-49,-47
562,187.1,125,-33,-47,-47
563,187.1,125,-31,-45,-47
564,187.1,125,-33,-45,-45
565,187.1,125,-33,-47,-45
566,187.1,125,-31,-47,-47
567,187.1,125,-31,-45,-45
568,187.1,125,-31,-45,-45
569,187.1,125,-33,-45,-45
570,187.1,125,-31,-45,-45
571,187.1,125,-33,-45,-45
572,187.1,125,-31,-45,-45
573,187.1,125,-31,-45,-45
574,187.1,125,-29,-45,-45
575,187.1,125,-29,-45,-45
576,187.1,125,-31,-45,-45
577,187.1,125,-29,-45,-45
578,187.1,125,-31,-45,-45
579,187.1,125,-31,-45,-45
580,187.1,125,-33,-45,-45
581,187.1,125,-29,-45,-45
582,187.1,125,-31,-43,-45
583,187.1,125,-31,-45,-45
584,187.1,125,-31,-39,-43
585,187.1,125,-29,-45,-43
586,187.1,125,-29,-45,-43
587,187.1,125,-29,-49,-43
588,187.1,125,-31,-47,-45
589,187.1,125,-31,-49,-45
590,187.1,125,-31,-47,-47
591,187.1,125,-31,-47,-47
592,187.1,125,-31,-45,-47
593,187.1,125,-33,-45,-47
594,187.1,125,-31,-45,-47
595,187.1,125,-31,-47,-47
596,187.1,125,-31,-47,-47
597,187.1,125,-33,-49,-47
598,187.1,125,-31,-47,-47
599,187.1,125,-31,-47,-45
600,90.0,731,-47,-39,-31
601,90.0,731,-47,-37,-31
602,90.0,731,-47,-41,-29
603,90.0,731,-43,-41,-31
604,90.0,731,-45,-39,-29
605,90.0,731,-43,-37,-31
606,90.0,731,-45,-41,-31
607,90.0,731,-45,-41,-29
608,90.0,731,-45,-39,-31
609,90.0,731,-47,-39,-29
610,90.0,731,-43,-39,-29
611,90.0,731,-43,-41,-31
612,90.0,731,-43,-41,-31
613,90.0,731,-39,-41,-19
614,90.0,731,-45,-41,-31
615,90.0,731,-47,-41,-31
616,90.0,731,-47,-41,-31
617,90.0,731,-45,-39,-31
618,90.0,731,-45,-41,-31
619,90.0,731,-45,-41,-31
620,90.0,731,-45,-41,-31
621,90.0,731,-45,-41,-31
622,90.0,731,-45,-41,-31
623,90.0,731,-45,-41,-31
624,90.0,731,-45,-41,-29
625,90.0,731,-43,-41,-31
626,90.0,731,-43,-41,-31
627,90.0,731,-45,-41,-31
628,90.0,731,-45,-41,-31
629,90.0,731,-45,-41,-31
630,90.0,731,-45,-41,-31
631,90.0,731,-45,-41,-31
632,90.0,731,-43,-41,-31
633,90.0,731,-45,-41,-31
634,90.0,731,-45,-41,-31
635,90.0,731,-43,-43,-31
636,90.0,731,-45,-41,-31
637,90.0,731,-43,-41,-31
638,90.0,731,-45,-39,-31
639,90.0,731,-39,-39,-17
640,90.0,731,-43,-41,-31
641,90.0,731,-43,-39,-29
642,90.0,731,-43,-39,-31
643,90.0,731,-45,-41,-29
644,90.0,731,-45,-39,-31
645,90.0,731,-45,-41,-31
646,90.0,731,-43,-41,-29
647,90.0,731,-45,-39,-29
648,90.0,731,-45,-41,-29
649,90.0,731,-45,-39,-31
650,90.0,731,-45,-41,-31
651,90.0,731,-45,-39,-29
652,90.0,731,-45,-41,-29
653,90.0,731,-45,-39,-31
654,90.0,731,-45,-41,-31
655,90.0,731,-43,-41,-31
656,90.0,731,-45,-41,-29
657,90.0,731,-45,-41,-31
658,90.0,731,-45,-41,-29
659,90.0,731,-43,-41,-31
660,90.0,731,-43,-41,-31
661,90.0,731,-45,-41,-31
662,90.0,731,-47,-39,-29
663,90.0,731,-47,-41,-31
664,90.0,731,-45,-41,-29
665,90.0,731,-45,-41,-31
666,90.0,731,-45,-41,-29
667,90.0,731,-43,-41,-31
668,90.0,731,-43,-41,-31
669,90.0,731,-45,-41,-31
670,90.0,731,-43,-41,-31
671,90.0,731,-43,-41,-29
672,90.0,731,-45,-41,-31
673,90.0,731,-45,-39,-31
674,90.0,731,-45,-41,-31
675,90.0,731,-45,-41,-31
676,90.0,731,-43,-43,-31
677,90.0,731,-45,-41,-29
678,90.0,731,-45,-41,-31
679,90.0,731,-43,-41,-31
680,90.0,731,-45,-41,-31
681,90.0,731,-43,-41,-31
682,90.0,731,-45,-41,-33
683,90.0,731,-45,-41,-31
684,90.0,731,-43,-41,-31
685,90.0,731,-45,-41,-31
686,90.0,731,-45,-41,-31
687,90.0,731,-45,-41,-31
688,90.0,731,-45,-41,-31
689,90.0,731,-45,-41,-31
690,90.0,731,-45,-41,-31
691,90.0,731,-45,-41,-31
692,90.0,731,-45,-41,-31
693,90.0,731,-45,-41,-31
694,90.0,731,-45,-41,-31
695,90.0,731,-45,-41,-31
696,90.0,731,-45,-43,-31
697,90.0,731,-45,-41,-31
698,90.0,731,-45,-41,-31
699,90.0,731,-45,-41,-31
700,200.5,250,-39,-39,-45
701,200.5,250,-37,-37,-45
702,200.5,250,-37,-37,-45
703,200.5,250,-37,-37,-45
704,200.5,250,-39,-37,-45
705,200.5,250,-39,-37,-45
706,200.5,250,-37,-37,-45
707,200.5,250,-37,-37,-45
708,200.5,250,-39,-37,-45
709,200.5,250,-37,-37,-45
710,200.5,250,-37,-37,-45
711,200.5,250,-37,-37,-43
712,200.5,250,-37,-39,-43
713,200.5,250,-37,-39,-43
714,200.5,250,-39,-41,-43
715,200.5,250,-37,-39,-45
716,200.5,250,-39,-39,-43
717,200.5,250,-39,-39,-43
718,200.5,250,-39,-39,-45
719,200.5,250,-39,-39,-45
720,200.5,250,-39,-41,-45
721,200.5,250,-37,-39,-45
722,200.5,250,-37,-39,-45
723,200.5,250,-37,-37,-45
724,200.5,250,-39,-39,-45
725,200.5,250,-39,-39,-45
726,200.5,250,-39,-39,-45
727,200.5,250,-37,-39,-45
728,200.5,250,-39,-39,-47
729,200.5,250,-39,-39,-47
730,200.5,250,-39,-39,-47
731,200.5,250,-39,-39,-45
732,200.5,250,-39,-39,-47
733,200.5,250,-39,-39,-45
734,200.5,250,-39,-39,-47
735,200.5,250,-39,-39,-45
736,200.5,250,-39,-39,-47
737,200.5,250,-39,-39,-45
738,200.5,250,-39,-41,-45
739,200.5,250,-39,-39,-47
740,200.5,250,-39,-39,-45
741,200.5,250,-37,-39,-45
742,200.5,250,-39,-39,-45
743,200.5,250,-39,-39,-45
744,200.5,250,-39,-37,-45
745,200.5,250,-37,-39,-45
746,200.5,250,-39,-39,-45
747,200.5,250,-39,-39,-45
748,200.5,250,-39,-41,-45
749,200.5,250,-39,-41,-45
750,200.5,250,-39,-39,-45
751,200.5,250,-39,-39,-45
752,200.5,250,-39,-41,-45
753,200.5,250,-37,-39,-45
754,200.5,250,-39,-41,-45
755,200.5,250,-39,-39,-45
756,200.5,250,-39,-41,-45
757,200.5,250,-39,-39,-45
758,200.5,250,-39,-41,-45
759,200.5,250,-39,-39,-45
760,200.5,250,-39,-39,-45
761,200.5,250,-39,-39,-45
762,200.5,250,-39,-39,-45
763,200.5,250,-39,-39,-45
764,200.5,250,-39,-37,-45
765,200.5,250,-41,-39,-45
766,200.5,250,-39,-39,-47
767,200.5,250,-39,-41,-45
768,200.5,250,-39,-39,-47
769,200.5,250,-41,-39,-47
770,200.5,250,-39,-39,-45
771,200.5,250,-39,-39,-45
772,200.5,250,-39,-39,-43
773,200.5,250,-37,-39,-45
774,200.5,250,-39,-39,-45
775,200.5,250,-39,-39,-45
776,200.5,250,-35,-39,-45
777,200.5,250,-39,-41,-45
778,200.5,250,-39,-39,-45
779,200.5,250,-39,-39,-45
780,200.5,250,-39,-39,-45
781,200.5,250,-37,-39,-45
782,200.5,250,-39,-41,-45
783,200.5,250,-39,-41,-45
784,200.5,250,-39,-41,-45
785,200.5,250,-39,-39,-45
786,200.5,250,-37,-39,-45
787,200.5,250,-39,-39,-45
788,200.5,250,-37,-39,-45
789,200.5,250,-39,-37,-45
790,200.5,250,-39,-37,-45
791,200.5,250,-39,-39,-45
792,200.5,250,-39,-39,-45
793,200.5,250,-41,-39,-45
794,200.5,250,-39,-39,-45
795,200.5,250,-39,-39,-45
796,200.5,250,-39,-39,-45
797,200.5,250,-39,-39,-45
798,200.5,250,-39,-39,-45
799,200.5,250,-39,-39,-45
800,0.0,125,-41,-45,-47
801,0.0,125,-33,-39,-43
802,0.0,125,-41,-45,-49
803,0.0,125,-41,-47,-49
804,0.0,125,-45,-47,-47
805,0.0,125,-43,-45,-49
806,0.0,125,-45,-49,-47
807,0.0,125,-43,-47,-45
808,0.0,125,-43,-47,-49
809,0.0,125,-43,-47,-47
810,0.0,125,-41,-47,-43
811,0.0,125,-41,-45,-47
812,0.0,125,-43,-47,-47
813,0.0,125,-41,-45,-47
814,0.0,125,-41,-47,-47
815,0.0,125,-41,-45,-47
816,0.0,125,-43,-47,-49
817,0.0,125,-43,-47,-49
818,0.0,125,-41,-45,-47
819,0.0,125,-43,-47,-47
820,0.0,125,-41,-47,-41
821,0.0,125,-33,-43,-41
