90,731,-47,-39,-31
90,731,-47,-37,-31
90,731,-47,-41,-29
90,731,-43,-41,-31
90,731,-45,-39,-29
90,731,-43,-37,-31
90,731,-45,-41,-31
90,731,-45,-41,-29
90,731,-45,-39,-31
90,731,-47,-39,-29
90,731,-43,-39,-29
90,731,-43,-41,-31
90,731,-43,-41,-31
90,731,-39,-41,-19
90,731,-45,-41,-31
90,731,-47,-41,-31
90,731,-47,-41,-31
90,731,-45,-39,-31
90,731,-45,-41,-31
90,731,-45,-41,-31
90,731,-45,-41,-31
90,731,-45,-41,-31
90,731,-45,-41,-31
90,731,-45,-41,-31
90,731,-45,-41,-29
90,731,-43,-41,-31
90,731,-43,-41,-31
90,731,-45,-41,-31
90,731,-45,-41,-31
90,731,-45,-41,-31
90,731,-45,-41,-31
90,731,-45,-41,-31
90,731,-43,-41,-31
90,731,-45,-41,-31
90,731,-45,-41,-31
90,731,-43,-43,-31
90,731,-45,-41,-31
90,731,-43,-41,-31
90,731,-45,-39,-31
90,731,-39,-39,-17
90,731,-43,-41,-31
90,731,-43,-39,-29
90,731,-43,-39,-31
90,731,-45,-41,-29
90,731,-45,-39,-31
90,731,-45,-41,-31
90,731,-43,-41,-29
90,731,-45,-39,-29
90,731,-45,-41,-29
90,731,-45,-39,-31
90,731,-45,-41,-31
90,731,-45,-39,-29
90,731,-45,-41,-29
90,731,-45,-39,-31
90,731,-45,-41,-31
90,731,-43,-41,-31
90,731,-45,-41,-29
90,731,-45,-41,-31
90,731,-45,-41,-29
90,731,-43,-41,-31
90,731,-43,-41,-31
90,731,-45,-41,-31
90,731,-47,-39,-29
90,731,-47,-41,-31
90,731,-45,-41,-29
90,731,-45,-41,-31
90,731,-45,-41,-29
90,731,-43,-41,-31
90,731,-43,-41,-31
90,731,-45,-41,-31
90,731,-43,-41,-31
90,731,-43,-41,-29
90,731,-45,-41,-31
90,731,-45,-39,-31
90,731,-45,-41,-31
90,731,-45,-41,-31
90,731,-43,-43,-31
90,731,-45,-41,-29
90,731,-45,-41,-31
90,731,-43,-41,-31
90,731,-45,-41,-31
90,731,-43,-41,-31
90,731,-45,-41,-33
90,731,-45,-41,-31
90,731,-43,-41,-31
90,731,-45,-41,-31
90,731,-45,-41,-31
90,731,-45,-41,-31
90,731,-45,-41,-31
90,731,-45,-41,-31
90,731,-45,-41,-31
90,731,-45,-41,-31
90,731,-45,-41,-31
90,731,-45,-41,-31
90,731,-45,-41,-31
90,731,-45,-41,-31
90,731,-45,-43,-31
90,731,-45,-41,-31
90,731,-45,-41,-31
90,731,-45,-41,-31
