200.5,375,-49,-27,-49
200.5,375,-49,-27,-49
200.5,375,-49,-27,-49
200.5,375,-49,-27,-49
200.5,375,-47,-27,-49
200.5,375,-47,-27,-39
200.5,375,-41,-27,-49
200.5,375,-49,-27,-49
200.5,375,-49,-27,-47
200.5,375,-49,-27,-49
200.5,375,-49,-27,-49
200.5,375,-49,-27,-47
200.5,375,-49,-25,-47
200.5,375,-49,-27,-49
200.5,375,-49,-29,-39
200.5,375,-47,-27,-51
200.5,375,-47,-29,-47
200.5,375,-47,-27,-47
200.5,375,-45,-29,-47
200.5,375,-47,-27,-47
200.5,375,-47,-27,-49
200.5,375,-47,-27,-49
200.5,375,-45,-27,-47
200.5,375,-47,-27,-49
200.5,375,-47,-27,-47
200.5,375,-45,-27,-47
200.5,375,-39,-13,-39
200.5,375,-47,-27,-47
200.5,375,-47,-29,-47
200.5,375,-45,-27,-47
200.5,375,-45,-27,-47
200.5,375,-45,-27,-49
200.5,375,-45,-27,-49
200.5,375,-45,-27,-49
200.5,375,-47,-27,-47
200.5,375,-45,-27,-47
200.5,375,-45,-27,-47
200.5,375,-39,-13,-39
200.5,375,-45,-27,-49
200.5,375,-47,-25,-47
200.5,375,-45,-25,-49
200.5,375,-45,-25,-47
200.5,375,-47,-27,-47
200.5,375,-45,-25,-47
200.5,375,-45,-27,-47
200.5,375,-45,-25,-47
200.5,375,-45,-25,-49
200.5,375,-45,-27,-49
200.5,375,-45,-27,-49
200.5,375,-45,-27,-49
200.5,375,-45,-27,-49
200.5,375,-47,-25,-49
200.5,375,-47,-27,-51
200.5,375,-47,-27,-49
200.5,375,-47,-27,-49
200.5,375,-45,-27,-47
200.5,375,-47,-27,-49
200.5,375,-47,-27,-41
200.5,375,-45,-27,-51
200.5,375,-47,-27,-51
200.5,375,-45,-27,-51
200.5,375,-45,-27,-51
200.5,375,-45,-27,-49
200.5,375,-45,-25,-49
200.5,375,-47,-25,-49
200.5,375,-45,-27,-51
200.5,375,-47,-25,-49
200.5,375,-47,-27,-49
200.5,375,-45,-27,-49
200.5,375,-47,-25,-47
200.5,375,-45,-27,-49
200.5,375,-45,-25,-49
200.5,375,-45,-27,-49
200.5,375,-47,-27,-47
200.5,375,-45,-27,-47
200.5,375,-45,-27,-49
200.5,375,-45,-27,-47
200.5,375,-45,-27,-49
200.5,375,-45,-27,-49
200.5,375,-45,-27,-51
200.5,375,-45,-27,-49
200.5,375,-45,-25,-49
200.5,375,-45,-25,-47
200.5,375,-45,-25,-47
200.5,375,-45,-27,-47
200.5,375,-45,-27,-47
200.5,375,-45,-27,-49
200.5,375,-45,-27,-47
200.5,375,-47,-27,-49
200.5,375,-45,-27,-47
200.5,375,-45,-27,-49
200.5,375,-45,-27,-49
200.5,375,-45,-27,-49
200.5,375,-45,-27,-47
200.5,375,-39,-27,-49
200.5,375,-45,-27,-51
200.5,375,-39,-13,-39
200.5,375,-47,-27,-49
200.5,375,-39,-15,-41
200.5,375,-45,-13,-49
