90,731,-37,-47,-31
90,731,-39,-45,-29
90,731,-37,-45,-31
90,731,-39,-43,-31
90,731,-37,-43,-31
90,731,-37,-45,-29
90,731,-35,-43,-29
90,731,-37,-43,-29
90,731,-37,-45,-31
90,731,-39,-43,-27
90,731,-39,-43,-29
90,731,-33,-37,-29
90,731,-39,-45,-31
90,731,-39,-45,-31
90,731,-37,-45,-29
90,731,-41,-47,-31
90,731,-39,-45,-31
90,731,-37,-45,-31
90,731,-37,-45,-31
90,731,-39,-47,-31
90,731,-39,-47,-31
90,731,-39,-47,-31
90,731,-39,-45,-31
90,731,-39,-43,-31
90,731,-39,-43,-31
90,731,-39,-43,-31
90,731,-39,-43,-31
90,731,-37,-45,-31
90,731,-37,-43,-31
90,731,-37,-47,-31
90,731,-35,-47,-31
90,731,-39,-45,-31
90,731,-37,-45,-29
90,731,-39,-45,-29
90,731,-37,-43,-29
90,731,-37,-45,-31
90,731,-39,-43,-31
90,731,-39,-45,-29
90,731,-37,-47,-31
90,731,-39,-45,-29
90,731,-41,-47,-29
90,731,-39,-45,-31
90,731,-39,-45,-29
90,731,-37,-43,-29
90,731,-39,-43,-31
90,731,-35,-45,-31
90,731,-35,-45,-31
90,731,-39,-43,-31
90,731,-39,-41,-31
90,731,-39,-41,-29
90,731,-35,-43,-29
90,731,-39,-43,-31
90,731,-39,-43,-29
90,731,-37,-47,-31
90,731,-39,-45,-31
90,731,-37,-47,-33
90,731,-37,-45,-31
90,731,-39,-45,-33
90,731,-39,-45,-31
90,731,-39,-45,-31
90,731,-39,-45,-31
90,731,-39,-41,-31
90,731,-41,-43,-31
90,731,-39,-43,-35
90,731,-37,-39,-35
90,731,-37,-45,-33
90,731,-39,-43,-33
90,731,-39,-43,-33
90,731,-39,-43,-33
90,731,-39,-43,-33
90,731,-39,-43,-33
90,731,-39,-43,-35
90,731,-39,-43,-35
90,731,-39,-43,-33
90,731,-35,-37,-27
90,731,-37,-43,-33
90,731,-39,-43,-33
90,731,-39,-39,-33
90,731,-39,-43,-31
90,731,-39,-45,-31
90,731,-37,-43,-31
90,731,-39,-43,-31
90,731,-37,-43,-31
90,731,-37,-43,-33
90,731,-37,-41,-33
90,731,-39,-43,-33
90,731,-37,-43,-33
90,731,-37,-43,-33
90,731,-39,-43,-31
90,731,-39,-45,-33
90,731,-39,-41,-31
90,731,-37,-43,-33
90,731,-39,-43,-33
90,731,-39,-43,-33
90,731,-37,-43,-33
90,731,-37,-43,-33
90,731,-37,-43,-33
90,731,-37,-45,-33
90,731,-39,-45,-33
90,731,-37,-39,-31
90,731,-39,-45,-33
90,731,-37,-43,-31
90,731,-39,-43,-31
90,731,-39,-43,-33
90,731,-39,-45,-33
90,731,-39,-43,-31
90,731,-37,-43,-31
90,731,-37,-43,-33
90,731,-39,-43,-31
90,731,-39,-43,-31
90,731,-39,-43,-31
90,731,-39,-45,-29
90,731,-37,-45,-33
90,731,-37,-45,-33
90,731,-41,-45,-31
90,731,-39,-43,-31
90,731,-37,-45,-31
90,731,-37,-43,-33
90,731,-39,-43,-31
90,731,-39,-45,-31
90,731,-39,-43,-31
90,731,-39,-45,-33
90,731,-37,-37,-27
90,731,-39,-43,-33
90,731,-39,-43,-27
90,731,-37,-43,-31
90,731,-39,-43,-33
90,731,-37,-45,-33
90,731,-37,-43,-33
90,731,-37,-47,-31
90,731,-39,-45,-33
90,731,-37,-45,-33
90,731,-37,-45,-33
90,731,-37,-43,-31
90,731,-41,-45,-31
90,731,-39,-43,-33
90,731,-37,-43,-31
90,731,-35,-37,-31
90,731,-39,-45,-29
90,731,-37,-45,-31
90,731,-41,-47,-33
90,731,-39,-47,-31
90,731,-39,-45,-31
90,731,-39,-45,-33
90,731,-39,-45,-31
90,731,-39,-45,-31
90,731,-37,-45,-31
90,731,-39,-45,-31
90,731,-37,-45,-31
90,731,-39,-43,-31
90,731,-39,-41,-31
90,731,-37,-41,-29
90,731,-37,-43,-31
90,731,-37,-43,-29
90,731,-39,-45,-31
90,731,-39,-45,-31
90,731,-39,-45,-31
90,731,-39,-45,-29
90,731,-37,-43,-29
90,731,-37,-45,-31
90,731,-35,-45,-29
90,731,-39,-45,-29
90,731,-39,-45,-29
90,731,-37,-45,-31
90,731,-37,-45,-29
90,731,-35,-45,-29
90,731,-37,-45,-29
90,731,-39,-45,-29
90,731,-37,-43,-31
90,731,-39,-45,-29
90,731,-37,-45,-29
